id,client_id,order_day,category_id,category_name,good_id,good_name,good_price,good_cnt,gender_cd,age,education_level,city_nm,monthly_income_amt,steam_popularity_score
1500425594,5-14IK6I3DB,2022-12-23,28561,Хоррор,1423445,The Dark Pictures Anthology: Man Of Medan,399.5,1.0,M,35,SCH,Самара,20000,0.0
1500432628,5-2ZA9EI6V9,2022-12-28,28561,Хоррор,1423449,The Dark Pictures Anthology: House of Ashes,624.5,1.0,M,26,UGR,Санкт-Петербург,62000,2883.0
1500345558,5-1CKXZ8B58,2022-09-25,28565,Симуляторы,1127137,Metro Simulator,59.85,1.0,M,26,UGR,Москва,170000,0.0
1500496993,5-1D74Y7EMW,2023-02-28,28577,Экшн,890217,Painkiller Complete Pack,1011.08,1.0,M,29,UGR,Санкт-Петербург,32000,0.0
1500696145,5-2IJW69SSF,2023-09-22,33164,Бестселлеры,1696109,APEX LEGENDS - 1000 COINS VIRTUAL CURRENCY,1022.59,1.0,M,18,UGR,Санкт-Петербург,50000,0.0
1500523589,5-NELOL4OY,2023-03-23,28579,Гонки,1436805,Ridge Racer Unbounded Full Pack,79.8,1.0,M,36,GRD,Новосибирск,291383,0.0
1500504033,5-3EO0VJBPU,2023-03-05,28565,Симуляторы,1123875,Bus Driver Simulator - Russian Soul - DLC,49.8,1.0,F,40,SCH,Санкт-Петербург,170000,0.0
1500312331,5-15GJZ1Y8A,2022-08-12,29688,Скидки,848666,Resident Evil 7,340.0,1.0,M,22,GRD,Челябинск,9200,0.0
1500353908,5-2IWMHEM4A,2022-10-09,28565,Симуляторы,1134280,The Crew 2: Special Edition,2499.0,1.0,M,33,GRD,Санкт-Петербург,230000,0.0
1500545333,5-O4MCB1YO,2023-04-19,28577,Экшн,1485004,Mortal Shell,194.7,1.0,M,23,UGR,Санкт-Петербург,50000,3081.0
1500392532,4-KHYALZB,2022-11-22,28562,Приключения,1295572,Silt,241.2,1.0,M,38,SCH,Санкт-Петербург,230000,0.0
1500624548,5-361L4G864,2023-07-22,28573,Anime,1123744,Fairy Fencer F ADF - Deluxe Pack - DLC,29.8,1.0,M,15,GRD,Москва,14389,0.0
1500414183,4-P9OV6K3,2022-12-12,30659,Казуальные игры,847417,Syberia,289.0,1.0,M,34,GRD,Москва,-254236,3250.0
1500443098,5-OM1CEHT2,2023-01-04,28577,Экшн,1269462,Dead Cells,249.5,1.0,M,29,GRD,Санкт-Петербург,182105,198.0
1500490075,5-2SQSX7OFS,2023-02-23,29688,Скидки,848678,RESIDENT EVIL 2 - Deluxe Edition,679.0,1.0,M,22,SCH,Омск,232645,0.0
1500425382,5-D0NXU86N,2022-12-23,28555,Стратегии,849260,Hearts of Iron IV,174.75,1.0,M,34,GRD,Москва,110000,26.0
1500344103,5-382DNXA3R,2022-09-23,28579,Гонки,1123875,Bus Driver Simulator - Russian Soul - DLC,49.8,1.0,M,24,GRD,Москва,65250,0.0
1500719090,5-3SZ95NRB,2023-09-29,28562,Приключения,847299,Black Skylands,426.0,1.0,M,31,UGR,Москва,50000,0.0
1500311139,5-32QG7RMAX,2022-08-10,28577,Экшн,848362,Apex Legends: 4350 Coins,2999.0,1.0,M,22,GRD,Омск,354952,0.0
1500427995,5-39U15DODP,2022-12-25,28577,Экшн,1423444,Elden Ring,2799.3,1.0,M,19,SCH,Москва,219341,0.0
1500644238,5-38F6ISVN4,2023-08-13,33164,Бестселлеры,848666,Resident Evil 7,399.6,1.0,M,16,GRD,Москва,27801,0.0
1500582750,5-2XKXWA0EB,2023-06-02,28568,Инди,889896,Pocket Kingdom,39.8,1.0,M,32,GRD,Казань,104000,0.0
1500250908,5-11HLUBO2I,2022-05-02,28555,Стратегии,849244,Jagged Alliance: Rage!,119.8,1.0,M,27,GRD,Самара,65600,0.0
1500233967,5-2ZIV8M0ZE,2022-04-02,28574,Ролевые (RPG),848895,Gothic Universe Edition,66.98,1.0,M,29,UGR,Уфа,8766,0.0
1500743425,7-3K9FDTNTJ,2023-10-22,29688,Скидки,848666,Resident Evil 7,399.6,1.0,M,55,UGR,Казань,225934,0.0
1500620328,5-27Q8OC4HR,2023-07-15,28568,Инди,1123655,Frederic: Resurrection of Music Director's Cut,14.9,1.0,F,39,UGR,Санкт-Петербург,32000,0.0
1500651203,5-3EULTJZOR,2023-08-23,28577,Экшн,848826,The Final Station,87.25,1.0,M,30,GRD,Москва,50000,3590.0
1500435224,5-3AQRWXYOL,2022-12-29,28561,Хоррор,1434706,Little Nightmares II,329.67,1.0,M,15,UGR,Казань,6800,1128.0
1500612166,5-2JM8NDKZ5,2023-07-05,28577,Экшн,1423444,Elden Ring,2799.3,1.0,M,24,UGR,Санкт-Петербург,26000,0.0
1500235487,5-16TYPWHLP,2022-04-03,28574,Ролевые (RPG),1178214,ELDEN RING,4478.88,1.0,M,37,SCH,Москва,44000,46.0
1500373621,5-39JIB23CF,2022-11-03,28561,Хоррор,890163,Painkiller Resurrection,185.07,1.0,M,17,GRD,Санкт-Петербург,171102,0.0
1500542765,5-3S1OTAX3,2023-04-15,28568,Инди,1466687,IXION,949.0,1.0,M,40,GRD,Санкт-Петербург,-10570,584.0
1500716040,5-2QDH3GBH5,2023-09-28,28577,Экшн,1436162,MY HERO ONE'S JUSTICE,119.9,1.0,M,25,SCH,Москва,59600,4362.0
1500516186,5-2J8K6YZEX,2023-03-13,28574,Ролевые (RPG),1269462,Dead Cells,299.4,1.0,F,20,UGR,Казань,-129513,198.0
1500319534,5-2TLM1499I,2022-08-24,28562,Приключения,1340421,Necrosmith,82.0,1.0,F,22,SCH,Санкт-Петербург,38000,2233.0
1500500900,5-2TX8QLR72,2023-03-03,28574,Ролевые (RPG),848895,Gothic Universe Edition,299.0,1.0,F,19,SCH,Москва,26000,0.0
1500588597,5-1ZM8ETY64,2023-06-09,33164,Бестселлеры,848678,RESIDENT EVIL 2 - Deluxe Edition,759.6,1.0,M,30,SCH,Москва,56000,0.0
1500272512,5-2WDAW458D,2022-06-07,28577,Экшн,1123889,Mr Blaster,6.0,1.0,M,18,GRD,Самара,2000,4453.0
1500697111,5-2BNS3TAWA,2023-09-22,29688,Скидки,848261,Alone in the Dark Anthology,69.8,1.0,M,25,UGR,Москва,38000,0.0
1500309639,5-OTS20MFO,2022-08-07,29688,Скидки,1123506,Devil May Cry 5 + Vergil,580.0,1.0,M,31,GRD,Уфа,329388,0.0
1500408232,5-1RPUYJ0PJ,2022-12-06,30659,Казуальные игры,1134368,BlackSmith HIT,3.0,1.0,M,19,SCH,Екатеринбург,15200,0.0
1500674944,5-OL9GGRJO,2023-09-09,30658,Другое,1385402,Карта оплаты Xbox Game Pass Ultimate на 1 месяц,1099.0,1.0,M,34,PGR,Новосибирск,68000,0.0
1500410384,5-38LSMKUT2,2022-12-08,29688,Скидки,847423,Doodle Devil,58.11,1.0,M,21,GRD,Санкт-Петербург,110000,0.0
1500378099,5-2X439QHNW,2022-11-08,28562,Приключения,1424173,Scorn (STEAM),899.0,1.0,M,23,GRD,Москва,14000,0.0
1500438700,5-2HSOMJ2U,2023-01-01,28568,Инди,926594,Despot's Game: Dystopian Battle Simulator,348.0,1.0,M,29,SCH,Ростов-на-Дону,314000,0.0
1500247828,5-245P2Y5X5,2022-04-27,29688,Скидки,849190,Clouds & Sheep 2,25.0,1.0,M,20,SCH,Санкт-Петербург,70400,0.0
1500685713,5-G7FLP6J8,2023-09-14,28578,Шутеры,1123652,Metro Redux Bundle,1054.4,1.0,M,32,GRD,Санкт-Петербург,86000,0.0
1500732990,5-34PTBVO6G,2023-10-07,28565,Симуляторы,1750031,EA SPORTS FC™ 24 - Ultimate Edition,10599.94,1.0,M,16,GRD,Москва,143700,0.0
1500343207,5-203SM68G9,2022-09-22,29455,VR,1127136,Noise,7.25,1.0,M,19,SCH,Москва,11038,0.0
1500695752,5-36WEKPY98,2023-09-21,28568,Инди,1720698,American Fugitive,43.5,1.0,F,23,GRD,Новосибирск,14000,0.0
1500537946,5-2MXLHNXOV,2023-04-10,28562,Приключения,1134285,The Walking Dead: The Telltale Definitive Series,1159.6,1.0,M,46,SCH,Москва,86000,800.0
1500493311,5-385N6O9GP,2023-02-25,28562,Приключения,1091771,Donut County,135.0,1.0,M,13,UGR,Омск,104098,0.0
1500729774,5-1OMB01CWU,2023-10-03,28562,Приключения,1434708,Pathfinder: Wrath of the Righteous - Season Pass 2 - DLC,719.2,1.0,F,33,GRD,Санкт-Петербург,32000,0.0
1500375756,5-W6CXOXFD,2022-11-05,28565,Симуляторы,1392682,Crusader Kings III: Friends & Foes - DLC,133.0,1.0,M,30,GRD,Екатеринбург,-85215,0.0
1500375761,5-RO9WXK3J,2022-11-05,28555,Стратегии,1407031,The Life and Suffering of Sir Brante,419.3,1.0,F,33,GRD,Санкт-Петербург,-138779,2593.0
1500265841,5-1PT9YX3L8,2022-05-26,29688,Скидки,847546,Squad,1099.0,1.0,M,25,GRD,Санкт-Петербург,146000,77.0
1500349883,5-1BJ8UUDL4,2022-10-03,28577,Экшн,848678,RESIDENT EVIL 2 - Deluxe Edition,680.0,1.0,M,24,GRD,Москва,26000,0.0
1500596072,5-34SRFN69E,2023-06-18,28562,Приключения,1091758,Outer Wilds,465.0,1.0,M,51,GRD,Пермь,404731,436.0
1500538075,5-36RJ1TWFF,2023-04-10,28574,Ролевые (RPG),1454888,"Love, Money, Rock'n'Roll",360.0,1.0,M,15,SCH,Пермь,8000,2559.0
1500431928,5-1FATZ0IKQ,2022-12-27,29688,Скидки,848775,Okami HD,356.49,1.0,M,24,UGR,Екатеринбург,36800,2481.0
1500575267,5-33CRWV5RT,2023-05-25,28577,Экшн,1269462,Dead Cells,299.4,1.0,M,19,UGR,Москва,198146,198.0
1500652729,5-2GA1NIG3,2023-08-25,28568,Инди,880549,Liberated,108.75,1.0,M,31,SCH,Краснодар,230000,0.0
1500472972,5-7OME281D,2023-02-09,28574,Ролевые (RPG),880490,Pathfinder: Wrath of the Righteous - Enhanced Edition,449.7,1.0,M,30,GRD,Новосибирск,56000,176.0
1500645346,5-UHY4CSMI,2023-08-14,28574,Ролевые (RPG),847559,Spellforce 2: Faith in Destiny - Deluxe Edition,87.25,1.0,M,31,GRD,Челябинск,20000,0.0
1500293799,1-ATSL1EN,2022-07-10,28568,Инди,890090,Intruders: Hide and Seek,49.5,1.0,M,36,SCH,Москва,230000,0.0
1500403070,5-13U9MH6CS,2022-11-30,29688,Скидки,1269465,Dead Cells: The Bad Seed - DLC,133.0,1.0,M,21,SCH,Москва,2000,0.0
1500281143,5-33YATD0SJ,2022-06-24,28574,Ролевые (RPG),1208304,Solasta: Crown of the Magister - Lost Valley - DLC,399.2,1.0,F,40,SCH,Москва,62000,0.0
1500434821,5-TD2B0RXU,2022-12-29,28577,Экшн,1485004,Mortal Shell,194.7,1.0,M,36,UGR,Москва,309541,3081.0
1500343644,5-2Z4DTDF89,2022-09-22,28578,Шутеры,848937,RESIDENT EVIL 7 - Gold Edition,570.0,1.0,M,19,UGR,Казань,35300,0.0
1500381703,5-33DPN6KHO,2022-11-12,28565,Симуляторы,849087,THE SIMS 4: ISLAND LIVING - DLC,965.0,1.0,F,20,UGR,Санкт-Петербург,-52653,0.0
1500349702,1-F4VKLQJ,2022-10-02,28562,Приключения,848826,The Final Station,349.0,1.0,M,35,UGR,Москва,182000,3590.0
1500354115,5-4Y9TLAXZ,2022-10-09,28581,Файтинги,848276,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Road to Boruto,299.0,1.0,M,36,SCH,Москва,-105734,0.0
1500588078,5-15O7ZUL4K,2023-06-09,28574,Ролевые (RPG),847903,Titan Quest: Ragnarok - DLC,162.25,1.0,F,27,UGR,Новосибирск,74000,0.0
1500590500,5-YXSIO48A,2023-06-12,29688,Скидки,848666,Resident Evil 7,329.67,1.0,M,23,SCH,Москва,110000,0.0
1500365222,5-Z594EJAC,2022-10-24,28577,Экшн,890109,Life is Feudal: Your Own,108.75,1.0,F,32,UGR,Санкт-Петербург,311541,1155.0
1500366091,5-MT5STNTH,2022-10-25,29688,Скидки,848668,Silent Hill Homecoming,59.9,1.0,M,28,SCH,Москва,74000,0.0
1500367757,5-ESEA8GSY,2022-10-27,28574,Ролевые (RPG),880490,Pathfinder: Wrath of the Righteous - Enhanced Edition,674.55,1.0,F,36,SCH,Москва,110000,176.0
1500350177,5-385R4CXX5,2022-10-03,28574,Ролевые (RPG),1269462,Dead Cells,499.0,1.0,M,39,GRD,Санкт-Петербург,100569,198.0
1500570836,5-2DH9J7VPP,2023-05-21,28562,Приключения,848666,Resident Evil 7,329.67,1.0,M,16,SCH,Москва,315839,0.0
1500732773,5-2IIPCFP0Q,2023-10-07,28577,Экшн,847546,Squad,1099.0,1.0,M,22,GRD,Екатеринбург,-5800,77.0
1500694746,5-P3CAPUP4,2023-09-20,28577,Экшн,1685578,Jagged Alliance 3,1999.0,1.0,M,40,SCH,Санкт-Петербург,290000,802.0
1500374981,5-32VLKCJBK,2022-11-04,28562,Приключения,1434708,Pathfinder: Wrath of the Righteous - Season Pass 2 - DLC,899.0,1.0,M,24,GRD,Москва,102662,0.0
1500723861,5-186JIR3PS,2023-10-01,28562,Приключения,1123760,VCB: Why City 4k,129.9,1.0,M,35,GRD,Самара,74000,0.0
1500394429,5-36Y1EJGBT,2022-11-23,29688,Скидки,1269465,Dead Cells: The Bad Seed - DLC,93.1,1.0,M,15,PGR,Уфа,62668,0.0
1500644271,5-1B5UD7B0C,2023-08-13,28574,Ролевые (RPG),890098,Iratus: Lord of the Dead,89.85,1.0,M,30,SCH,Санкт-Петербург,250938,2876.0
1500331649,5-1SR89UUH3,2022-09-09,28561,Хоррор,890163,Painkiller Resurrection,185.07,1.0,M,23,SCH,Москва,62000,0.0
1500455204,5-3BD9A4K1F,2023-01-19,29688,Скидки,849252,RESIDENT EVIL 2,599.0,1.0,M,17,GRD,Краснодар,270424,0.0
1500747485,5-27BYN3XH5,2023-10-27,29688,Скидки,890267,1954 Alcatraz,24.9,1.0,M,25,SCH,Пермь,14000,0.0
1500307837,5-2E1C3QC0Q,2022-08-03,29688,Скидки,849252,RESIDENT EVIL 2,555.0,1.0,M,20,SCH,Санкт-Петербург,38000,0.0
1500388755,5-235YEJB4L,2022-11-19,28577,Экшн,1424428,Dark Souls Remastered,1199.0,1.0,M,27,GRD,Москва,92000,0.0
1500441562,5-34OFCLYBS,2023-01-03,29688,Скидки,1208304,Solasta: Crown of the Magister - Lost Valley - DLC,499.0,1.0,M,25,GRD,Москва,-93356,0.0
1500590932,5-389S3BHXM,2023-06-12,28565,Симуляторы,1475496,Metro Simulator 2,199.5,1.0,M,9,GRD,Москва,225889,0.0
1500633473,5-1SHB4ICC7,2023-08-01,29688,Скидки,1636761,Devil May Cry 5 + Vergil,999.34,1.0,M,22,GRD,Санкт-Петербург,56000,0.0
1500324175,5-37IUYQXZQ,2022-08-29,30659,Казуальные игры,847659,Ori and the Blind Forest - Definitive Edition,133.0,1.0,M,16,GRD,Санкт-Петербург,268306,0.0
1500489105,5-2PTSJ59P5,2023-02-22,28562,Приключения,1124321,Heavy Rain,391.0,1.0,M,14,SCH,Самара,122683,2421.0
1500439488,5-MTFJIT7P,2023-01-01,28568,Инди,1269474,Dead Cells: DLCs Only BUNDLE - DLC,319.2,1.0,M,33,GRD,Москва,230720,0.0
1500547273,1-2YVARB9,2023-04-22,28562,Приключения,1485006,The Case of the Golden Idol,348.0,1.0,M,37,GRD,Москва,290000,0.0
1500402631,5-2ZU7DXIVI,2022-11-29,28579,Гонки,848733,Mx vs Atv Reflex,74.75,1.0,M,29,SCH,Санкт-Петербург,38000,0.0
1500326620,5-2DAEN2BHL,2022-09-01,29688,Скидки,1123527,SOLASTA: Crown of the Magister,729.0,1.0,M,35,GRD,Москва,244845,0.0
1500341669,5-2R7GP04ES,2022-09-19,28577,Экшн,1182237,HITMAN™ 2 – GOLD EDITION,414.75,1.0,M,28,SCH,Санкт-Петербург,350000,0.0
1500656223,5-38ANLAKY8,2023-08-29,28577,Экшн,1727492,ARMORED CORE™ VI FIRES OF RUBICON™,2599.0,1.0,M,39,UGR,Москва,50000,798.0
1500270836,5-22QWK652P,2022-06-04,28565,Симуляторы,1123663,Bus Driver Simulator,79.9,1.0,M,21,PGR,Москва,32000,0.0
1500236308,5-2G5LR2GBF,2022-04-05,28565,Симуляторы,940618,Hearts of Iron IV: No Step Back - DLC,487.2,1.0,M,29,UGR,Нижний Новгород,239565,0.0
1500697102,5-38G3RTDIB,2023-09-22,28578,Шутеры,848666,Resident Evil 7,399.6,1.0,M,15,UGR,Санкт-Петербург,192666,0.0
1500737505,5-2MLSDIAEJ,2023-10-14,29689,Новинки,1765189,Resident Evil 4 - Separate Ways - DLC,828.72,1.0,M,33,GRD,Санкт-Петербург,278121,0.0
1500409768,5-D0NXU86N,2022-12-07,28568,Инди,890097,Barotrauma,149.75,1.0,M,34,GRD,Нижний Новгород,110000,10.0
1500436280,5-1R7GA9UPM,2022-12-30,28555,Стратегии,849272,Cities: Skylines,124.75,1.0,M,24,SCH,Челябинск,50000,48.0
1500489341,5-36U0Y7IKX,2023-02-22,28577,Экшн,1423440,JoJo's Bizarre Adventure: All-Star Battle R,2099.0,1.0,M,12,GRD,Омск,358017,607.0
1500491058,5-10D89P8S6,2023-02-23,28555,Стратегии,1400123,Stellaris: Toxoids Species Pack - DLC,385.0,1.0,M,24,UGR,Санкт-Петербург,138080,0.0
1500411861,5-34VA0JCJN,2022-12-10,30659,Казуальные игры,1123889,Mr Blaster,6.0,1.0,M,21,SCH,Москва,-70649,4453.0
1500689905,5-3835IRAO0,2023-09-17,28565,Симуляторы,880469,Railway Empire Complete Collection,839.4,1.0,M,26,GRD,Москва,62000,0.0
1500342996,5-28FD8Y3EW,2022-09-21,28562,Приключения,848492,The Artifact,18.9,1.0,M,22,SCH,Санкт-Петербург,56000,0.0
1500246828,5-32GAO81WJ,2022-04-27,28562,Приключения,1182252,Beholder 3,360.0,1.0,F,31,UGR,Москва,146000,3328.0
1500537415,5-17G8ZS29V,2023-04-09,28577,Экшн,848666,Resident Evil 7,329.0,1.0,M,31,GRD,Челябинск,-10000,0.0
1500325106,5-CTWKJFUJ,2022-08-31,28574,Ролевые (RPG),1204923,Pathfinder: Wrath of the Righteous - Season Pass - DLC,899.0,1.0,M,35,GRD,Омск,171341,0.0
1500569547,5-1B9KFEJCC,2023-05-20,28555,Стратегии,1574465,Stellaris: First Contact Story Pack - DLC,550.0,1.0,M,27,UGR,Москва,86000,0.0
1500519608,1-AITRLS8,2023-03-17,28565,Симуляторы,1275993,Stellaris: Overlord Expansion Pack - DLC,710.0,1.0,M,33,GRD,Санкт-Петербург,192658,0.0
1500432665,5-ZR466UUO,2022-12-28,28562,Приключения,1434703,Little Nightmares,149.75,1.0,M,34,GRD,Москва,38000,520.0
1500345297,5-I99WU2U3,2022-09-25,28568,Инди,887302,Potion Craft: Alchemist Simulator,360.0,1.0,F,24,UGR,Москва,68000,524.0
1500251505,5-10P903EJJ,2022-05-03,28574,Ролевые (RPG),849212,Pillars of Eternity - Definitive Edition,699.0,1.0,M,24,GRD,Воронеж,38000,0.0
1500581140,5-3EN6UR48Z,2023-05-31,28562,Приключения,889924,Vane,124.75,1.0,F,23,GRD,Волгоград,8000,0.0
1500380687,5-UJQ5FMVS,2022-11-11,28562,Приключения,1124321,Heavy Rain,391.0,1.0,M,34,GRD,Москва,230000,2421.0
1500464220,5-2DY7GQN0T,2023-01-30,28568,Инди,1269474,Dead Cells: DLCs Only BUNDLE - DLC,319.2,1.0,M,36,SCH,Москва,350000,0.0
1500269593,5-MX0M1IBY,2022-06-01,28577,Экшн,1269477,Dead Cells: The Queen and the Sea - DLC,133.0,1.0,M,30,SCH,Москва,-7728,0.0
1500432914,5-293CYSDRB,2022-12-28,28577,Экшн,848204,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,382.25,1.0,M,21,GRD,Москва,32000,2261.0
1500607137,5-2TRFIL2VQ,2023-06-30,28577,Экшн,1423444,Elden Ring,2799.3,1.0,M,19,GRD,Новосибирск,26000,0.0
1500459704,5-27Q8ZAVEO,2023-01-24,28565,Симуляторы,848752,Graveyard Keeper,159.6,1.0,M,19,GRD,Москва,94394,559.0
1500555169,5-2TQIVZQW0,2023-05-03,33164,Бестселлеры,1587434,Карта оплаты Xbox Game Pass Ultimate на 1 месяц,929.0,1.0,M,14,SCH,Екатеринбург,394361,0.0
1500349356,5-33ANWYX1Y,2022-10-02,28577,Экшн,1134306,Masky,2.9,1.0,F,32,GRD,Пермь,50000,0.0
1500570884,5-35ALO51JG,2023-05-21,28577,Экшн,847894,Wickland,5.8,1.0,M,21,GRD,Воронеж,152903,0.0
1500271214,5-VT2LX4BD,2022-06-05,28577,Экшн,1182245,"Warhammer 40,000: Mechancus - Heretek - DLC",179.55,1.0,M,34,SCH,Москва,-17567,0.0
1500342742,5-7V7L5V9U,2022-09-21,29688,Скидки,848214,Chicken Police,314.3,1.0,M,25,GRD,Москва,24216,0.0
1500434246,5-HKB1MG66,2022-12-29,28555,Стратегии,847546,Squad,769.3,1.0,M,27,GRD,Москва,62000,77.0
1500539543,5-348I1SXXG,2023-04-11,28568,Инди,1385395,POSTAL Redux,23.88,1.0,M,15,SCH,Омск,97364,0.0
1500244355,5-2IRUUABBV,2022-04-23,28574,Ролевые (RPG),1208304,Solasta: Crown of the Magister - Lost Valley - DLC,499.0,1.0,F,27,PGR,Санкт-Петербург,-25763,0.0
1500283198,5-1AK31IZA9,2022-06-27,28577,Экшн,848592,Quantum Break,699.0,1.0,M,21,GRD,Новосибирск,140540,2239.0
1500277030,5-25Q8RF0X,2022-06-17,28565,Симуляторы,1123810,Cities: Skylines - Airports - DLC,299.0,1.0,M,31,GRD,Санкт-Петербург,15671,0.0
1500262302,5-29RHRLR4C,2022-05-20,28565,Симуляторы,890097,Barotrauma,149.75,1.0,M,20,GRD,Нижний Новгород,74000,10.0
1500395757,5-30FPQCHHL,2022-11-24,28555,Стратегии,848340,Desperados III,499.5,1.0,M,34,SCH,Москва,62000,1539.0
1500534252,5-2VYN0O1V0,2023-04-07,28562,Приключения,1123760,VCB: Why City 4k,12.99,1.0,M,21,SCH,Санкт-Петербург,230000,0.0
1500646107,5-2DJZ24WRC,2023-08-15,28577,Экшн,1674694,The Last of Us™ Part I,5050.99,1.0,M,45,UGR,Санкт-Петербург,95870,343.0
1500235024,5-2MFPPBZFK,2022-04-03,29688,Скидки,890104,Zanzarah: The Hidden Portal,27.89,1.0,M,33,SCH,Волгоград,170000,0.0
1500467599,5-1BMJUOEKH,2023-02-03,28555,Стратегии,849218,Hearts of Iron IV: Together For Victory - DLC,550.0,1.0,M,30,SCH,Екатеринбург,85297,0.0
1500242866,5-2ZU1SGK89,2022-04-20,28561,Хоррор,847548,Little Nightmares - Secrets of The Maw Expansion Pass - DLC,149.5,1.0,M,23,SCH,Москва,-27235,0.0
1500289340,5-2QYCUHYIL,2022-07-04,28577,Экшн,847552,Wreckfest - Season Pass 2,324.5,1.0,M,35,UGR,Челябинск,219502,0.0
1500364851,1-FELYVJ9,2022-10-23,29688,Скидки,1424175,Scorn - Deluxe Edition (STEAM),989.1,1.0,M,37,GRD,Санкт-Петербург,530000,0.0
1500406381,5-2FLMLXKNR,2022-12-04,28577,Экшн,1134368,BlackSmith HIT,3.0,1.0,M,29,GRD,Санкт-Петербург,110000,0.0
1500526736,5-3CNVM46JB,2023-03-28,28562,Приключения,880563,The Uncertain: Light at the end,38.85,1.0,M,15,GRD,Москва,2018,0.0
1500570879,5-39LD6X85K,2023-05-21,28562,Приключения,1434703,Little Nightmares,149.75,1.0,M,16,SCH,Москва,-22222,520.0
1500490155,5-38XHVHHP5,2023-02-23,28577,Экшн,1269462,Dead Cells,499.0,1.0,M,14,GRD,Краснодар,-7418,198.0
1500738427,7-3KHGM5E2C,2023-10-15,28577,Экшн,848829,Hitman: Absolution,79.8,1.0,M,16,GRD,Москва,-9362,1323.0
1500536027,5-HBN25JIS,2023-04-08,29688,Скидки,1587434,Карта оплаты Xbox Game Pass Ultimate на 1 месяц,882.55,1.0,M,34,GRD,Нижний Новгород,242168,0.0
1500225306,5-23R14NSBA,2022-03-10,29688,Скидки,847414,Devil May Cry 4: Special Edition,399.6,1.0,M,22,GRD,Пермь,26000,0.0
1500525165,5-2VFZP12TN,2023-03-25,28562,Приключения,1091799,Caveblazers,38.5,1.0,F,26,GRD,Москва,44000,0.0
1500500340,5-307RNOMU5,2023-03-02,28562,Приключения,848937,RESIDENT EVIL 7 - Gold Edition,629.0,1.0,M,36,GRD,Москва,-90106,0.0
1500522336,5-3A53RSM9O,2023-03-21,28577,Экшн,1492689,The Fisherman - Fishing Planet: Predator Boat Pack - DLC,96.0,1.0,M,13,GRD,Санкт-Петербург,158821,0.0
1500271372,5-KAFKWTIK,2022-06-05,28565,Симуляторы,847305,Crusader Kings III,930.0,1.0,M,27,UGR,Москва,158000,58.0
1500470565,5-3E4YZMHWW,2023-02-06,28568,Инди,1123760,VCB: Why City 4k,12.99,1.0,M,12,SCH,Уфа,173430,0.0
1500244980,5-28PLFVFNA,2022-04-24,28562,Приключения,1186133,Core Keeper,299.0,1.0,M,27,SCH,Новосибирск,-20707,253.0
1500642090,5-345VWQPNK,2023-08-10,28579,Гонки,1134349,Roll'd,29.0,1.0,M,16,SCH,Ростов-на-Дону,125147,0.0
1500367000,5-354WIFSZR,2022-10-26,28558,Спорт,1127086,Drink More Glurp,25.9,1.0,M,15,GRD,Москва,204456,0.0
1500655957,5-32KCFUI0H,2023-08-29,28558,Спорт,848336,DCL - The Game,999.0,1.0,M,34,GRD,Москва,293269,0.0
1500455080,5-EJTIUPGV,2023-01-18,28574,Ролевые (RPG),847305,Crusader Kings III,930.0,1.0,M,27,GRD,Челябинск,-23778,58.0
1500421588,5-27PJXL1ZU,2022-12-19,28562,Приключения,1436160,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Road to Boruto,275.08,1.0,M,23,UGR,Москва,62000,0.0
1500519483,5-12G7IJ3A6,2023-03-17,28555,Стратегии,1574465,Stellaris: First Contact Story Pack - DLC,550.0,1.0,M,31,GRD,Воронеж,-10000,0.0
1500276183,5-316I9410I,2022-06-15,28577,Экшн,1178214,ELDEN RING,3999.0,1.0,M,37,UGR,Москва,110000,46.0
1500562229,5-37ROHMWRH,2023-05-12,28579,Гонки,1458615,Crashday Redline Edition,69.75,1.0,M,34,SCH,Москва,62000,0.0
1500368327,5-LOWOBOMT,2022-10-28,28568,Инди,847354,Pumpkin Jack,206.0,1.0,M,28,GRD,Москва,68000,0.0
1500519459,5-1MGS1D7R3,2023-03-17,28555,Стратегии,1373736,Winter Ember,525.0,1.0,M,32,SCH,Москва,98000,0.0
1500426458,5-19MK1N8G8,2022-12-24,28577,Экшн,1423452,Elden Ring - Deluxe Edition,3709.3,1.0,M,31,UGR,Санкт-Петербург,101588,0.0
1500285181,5-REPQ6ZRQ,2022-06-29,28568,Инди,1123513,Northgard,206.0,1.0,M,33,GRD,Москва,-123623,251.0
1500638611,5-2VHMPYB6Y,2023-08-07,28562,Приключения,848917,Not For Broadcast,465.0,1.0,M,17,UGR,Казань,88867,0.0
1500735849,5-3B5TBJ4DV,2023-10-11,28577,Экшн,1124196,Hyperdimension Neptunia Re;Birth3 V Generation,144.0,1.0,M,27,GRD,Москва,17600,3413.0
1500652633,5-1CF2Z6JNG,2023-08-25,28577,Экшн,1719499,Mortal Shell: The Virtuous Cycle - DLC,39.9,1.0,M,23,GRD,Санкт-Петербург,72800,0.0
1500310484,5-1F6SWKV8S,2022-08-09,29688,Скидки,1123667,Devil May Cry 5 Deluxe + Vergil,840.0,1.0,M,35,SCH,Москва,4920,0.0
